wavelength,absorbance,drug_type
3258.0,3.0561300000000002e-06,Heroin
3262.0,3.0561300000000002e-06,Heroin
3266.0,3.05646e-06,Heroin
3270.0,3.0567900000000003e-06,Heroin
3274.0,3.05712e-06,Heroin
3278.0,3.05712e-06,Heroin
3282.0,3.0574500000000003e-06,Heroin
3286.0,3.05778e-06,Heroin
3290.0,3.05778e-06,Heroin
3294.0,3.05811e-06,Heroin
3298.0,3.05844e-06,Heroin
3302.0,3.05844e-06,Heroin
3306.0,3.05844e-06,Heroin
3310.0,3.0591000000000005e-06,Heroin
3314.0,3.0591000000000005e-06,Heroin
3318.0,3.0594300000000003e-06,Heroin
3322.0,3.0594300000000003e-06,Heroin
3326.0,3.0594300000000003e-06,Heroin
3330.0,3.0600900000000003e-06,Heroin
3334.0,3.06042e-06,Heroin
3338.0,3.06042e-06,Heroin
3342.0,3.0607500000000003e-06,Heroin
3346.0,3.0607500000000003e-06,Heroin
3350.0,3.06141e-06,Heroin
3354.0,3.06141e-06,Heroin
3358.0,3.06174e-06,Heroin
3362.0,3.06174e-06,Heroin
3366.0,3.06174e-06,Heroin
3370.0,3.0624e-06,Heroin
3374.0,3.0627300000000003e-06,Heroin
3378.0,3.0627300000000003e-06,Heroin
3382.0,3.06306e-06,Heroin
3386.0,3.0633900000000003e-06,Heroin
3390.0,3.0633900000000003e-06,Heroin
3394.0,3.06372e-06,Heroin
3398.0,3.0640500000000003e-06,Heroin
3402.0,3.06438e-06,Heroin
3406.0,3.06471e-06,Heroin
